,Cutoff Frequency,Prominance,R_Square,Normal_rate,Normal,Falsepos,Missing
417,0.9,18,0.9979672038892713,0.76,38,7,5
418,0.9,19,0.9979672038892713,0.7755102040816326,38,6,5
419,0.9,20,0.9979672038892713,0.7916666666666666,38,5,5
420,0.9,21,0.9979672038892713,0.7916666666666666,38,5,5
421,0.9,22,0.9979672038892713,0.8085106382978723,38,4,5
422,0.9,23,0.9979672038892713,0.8085106382978723,38,4,5
423,0.9,24,0.9979672038892713,0.8085106382978723,38,4,5
424,0.9,25,0.9979672038892713,0.8260869565217391,38,3,5
425,0.9,26,0.997653665262098,0.8043478260869565,37,3,6
426,0.9,27,0.997653665262098,0.8043478260869565,37,3,6
427,0.9,28,0.997653665262098,0.8043478260869565,37,3,6
428,0.9,29,0.997653665262098,0.8043478260869565,37,3,6
429,0.9,30,0.9975446483167169,0.782608695652174,36,3,7
430,0.9,31,0.9975446483167169,0.782608695652174,36,3,7
431,0.9,32,0.9975446483167169,0.782608695652174,36,3,7
432,0.9,33,0.9975446483167169,0.782608695652174,36,3,7
433,0.9,34,0.9975446483167169,0.782608695652174,36,3,7
434,0.9,35,0.9975446483167169,0.8,36,2,7
435,0.9,36,0.9975446483167169,0.8,36,2,7
436,0.9,37,0.9975446483167169,0.8,36,2,7
